Temperature,xFE_FCC,xCO_FCC,xB_FCC,xNB_FCC,xMO_FCC,xSI_FCC,xCR_FCC,xMN_FCC,xTI_FCC,xNI_FCC,xAL_FCC,xCU_FCC,xC_FCC,xS_FCC
1583.2199999999932,0.20546390273951184,0.0007433064429955749,2.3502872494042461e-07,0.015827562678980462,0.014007574043777482,0.002255236080855441,0.2166225616286331,0.00044897819105481427,0.00650258782671477,0.5244256617211124,0.012619047016131731,0.0008253783010661202,0.00025786524388200327,1.0305655931687293e-07
1584.5599999999931,0.20580023157599772,0.0007453026609759699,2.2975411576559213e-07,0.015552774053718684,0.013919390615151244,0.0022471723258995686,0.21665862805119832,0.0004464291316699143,0.006405018054053571,0.5245648596499621,0.012587976318589454,0.0008200434247407389,0.00025184330940854156,1.0107451854351286e-07
1585.899999999993,0.206140923461961,0.0007473622280057779,2.2463525069320232e-07,0.015279241831506007,0.013829930054801253,0.002239110681745209,0.21668996423822137,0.0004438230744778741,0.006307240317071662,0.5247065455233251,0.01255502579078103,0.0008145373779477434,0.0002459716392121051,9.914569310258434e-08
1587.239999999993,0.20648612793606624,0.0007494881773005967,2.1966321262918447e-07,0.015007013853664625,0.013739152769584824,0.002231047009064728,0.21671631806819225,0.00044115873863482993,0.006209281599426022,0.5248508456625675,0.012520146953039955,0.0008088588974917669,0.00024024340480960563,9.726694440872716e-08
1588.5799999999929,0.20683600498472204,0.0007516837474053341,2.1482966785647467e-07,0.014736136412482363,0.013647017845788069,0.0022229769779405994,0.21673742602985127,0.000438434805283775,0.006111168834336174,0.5249978908390408,0.01248329032482945,0.0008030067976403485,0.00023465213567409253,9.54353378595104e-08
1589.9199999999928,0.20719072558608742,0.0007539523983302602,2.1012682157063095e-07,0.01446665437009172,0.013553483055328686,0.0022148960741564493,0.21675301237174519,0.0004356499181151269,0.00601292892204114,0.5251478164393146,0.01244440541523628,0.0007969799739033405,0.00022919170070072147,9.364812744052876e-08
1591.2599999999927,0.20755047230391174,0.0007562978292802337,2.0554737744945397e-07,0.014198611271355287,0.013458504863332168,0.002206799604765774,0.21676278819613062,0.0004328026840669297,0.005914588746623727,0.5253007626357538,0.012403440716843454,0.0007907774070255623,0.00022385629079153563,9.190274170679992e-08
1592.5999999999926,0.20791543993523157,0.0007587239981579135,2.010845008556277e-07,0.013932049451008996,0.013362038437500157,0.0021986827030191177,0.2167664504922578,0.000429891674183447,0.005816175192197945,0.5254568745620984,0.012360343703366392,0.0007843981671982986,0.00021864040250801372,9.01967710044389e-08
1593.9399999999926,0.20828583621601998,0.0007612351430436692,1.9673178531897104e-07,0.013667010135459685,0.013264037659791218,0.0021905403327380844,0.21676368110372274,0.00042691542465441215,0.0057177151585110966,0.5256163024935894,0.0123150608314871,0.0007778414184983368,0.00021353882274313598,8.852795581286079e-08
1595.2799999999925,0.20866188258970741,0.0007638358058841185,1.9248322198063066e-07,0.013403533539483951,0.013164455140919922,0.002182367292223012,0.21675414562401255,0.00042387243805813496,0.005619235575967707,0.5257792020310501,0.012267537547370876,0.0007711064235618395,0.00020854661436217086,8.689417609952838e-08
1596.6199999999924,0.20904381504384828,0.0007665308586518355,1.8833317171685188e-07,0.013141658958132454,0.01306324223826091,0.0021741582177811254,0.21673749221398828,0.00042076118483383776,0.005520763420101402,0.5259457342881243,0.012217718298398088,0.0007641925485029167,0.0002036591027634352,8.529344159128815e-08
1597.9599999999923,0.2094318850208361,0.0007693255322759634,1.8427633968904363e-07,0.012881424854063715,0.012960349077760518,0.002165907586971676,0.21671335033441158,0.00041758010501104253,0.005422325725496893,0.526116066080857,0.012165546550697962,0.0007570992680849212,0.00019887186330984192,8.372388287620762e-08
1599.2999999999922,0.20982636040925842,0.0007722254486842499,1.8030775209543248e-07,0.012622868940613305,0.01285572458055735,0.0021576097216646204,0.2166813293861228,0.00041432761022641045,0.005323949599201353,0.5262903701182987,0.012110964813134575,0.0007498261711572017,0.00019418070958559353,8.218374325945101e-08
1600.6399999999921,0.21022752662329727,0.0007752366563488135,1.76422734918995e-07,0.012366028260696715,0.012749316494993656,0.002149258791014168,0.21664101724970652,0.0004110020860593151,0.005225662233585632,0.5264688251929416,0.012053914668455998,0.0007423729663646322,0.00018958168242955164,8.067137130319594e-08
1601.979999999992,0.21063568777822686,0.0007783656697811436,1.7261689449340667e-07,0.012110939261910465,0.012641071434866013,0.0021408488144615194,0.21659197871593938,0.0004076018947233625,0.0051274909187209745,0.5266516163690133,0.01199433681239767,0.0007347394881465328,0.00018507103970415726,7.918521399023428e-08
1603.319999999992,0.2110511679713217,0.0007816195134924439,1.688860997201906e-07,0.011857637867854437,0.012530934924714266,0.002132373664881932,0.21653375379730463,0.00040412537814919476,0.005029463054215163,0.5268389351668001,0.011932171101569399,0.0007269257030326246,0.00018064524675392714,7.772381045413136e-08
1604.659999999992,0.2114743126782995,0.0007850057710100798,1.6522646579262685e-07,0.011606159545951487,0.012418851453111408,0.002123827072009724,0.21646585591026068,0.0004005708615011425,0.004931606160536943,0.5270309797402154,0.011867356611084142,0.000718931716253072,0.0001763009675143917,7.628578622718998e-08
1605.9252951880067,0.21188123416554444,0.0007883321680588911,1.6183288253711877e-07,0.011370406159394088,0.01231117857220554,0.0021156855981192342,0.2163924005266098,0.00039714138990766345,0.004839386623319812,0.527216840334735,0.011803668607341111,0.00071121820483661,0.00017227086881912851,7.494822609026533e-08
1605.925295188011,0.21188123416554294,0.0007883321680588868,1.6183288253712542e-07,0.011370406159394145,0.01231117857220573,0.0021156855981192694,0.2163924005266088,0.00039714138990766117,0.004839386623320081,0.5272168403347373,0.011803668607340874,0.0007112182048366059,0.0001722708688191267,7.494822609026751e-08
1605.9999999999986,0.21188403457155802,0.0007883123444916556,1.6189021114963017e-07,0.01137053803615523,0.012311402149436238,0.0021156390148346802,0.21639282691013118,0.00039714124682512533,0.004839871281159914,0.5272134401388026,0.011803077165786394,0.000711210543007623,0.00017226973088981548,7.497671045853729e-08
